GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000153044	5	68485375	68506184	41	5	72161	-0.5475	0.70798	CENPH
ENSG00000134056	5	68513587	68525956	35	6	69813	-0.15801	0.56277	MRPS36
ENSG00000134058	5	68530668	68573250	106	11	70430	-0.27801	0.6095	CDK7
ENSG00000183323	5	68576002	68628636	113	11	68726	0.42922	0.33388	CCDC125
ENSG00000085231	5	68646811	68665840	26	6	70607	1.0588	0.14485	TAF9
ENSG00000152942	5	68665120	68710628	78	8	69318	0.19928	0.42102	RAD17
ENSG00000152939	5	68710939	68740157	45	4	70994	0.32422	0.37289	MARVELD2
ENSG00000197822	5	68788119	68853931	45	10	66997	-0.38873	0.65126	OCLN
ENSG00000183474	5	68856035	68890550	1	1	51421	-1.4325	0.924	GTF2H2C
ENSG00000249437	5	70264310	70320941	7	3	67314	-0.82829	0.79625	NAIP
ENSG00000145734	5	70751442	70863649	229	13	70964	1.539	0.061907	BDP1
ENSG00000131844	5	70883115	70954531	155	16	70581	1.5064	0.06598	MCCC2
ENSG00000164326	5	71014990	71016875	3	2	69897	-1.1421	0.87329	CARTPT
ENSG00000131711	5	71403061	71505395	208	43	69354	1.3759	0.08443	MAP1B
ENSG00000113048	5	71515236	71616473	140	17	64688	3.0906	0.00099893	MRPS27
ENSG00000049883	5	71616194	71656052	39	8	63354	3.0752	0.0010519	PTCD2
ENSG00000178175	5	71738479	71803554	163	18	69549	0.41115	0.34048	ZNF366
ENSG00000083312	5	72112139	72212560	161	16	70693	-1.5538	0.93988	TNPO1
ENSG00000157107	5	72251808	72386349	209	14	71267	-1.0955	0.86336	FCHO2
ENSG00000157111	5	72416119	72427644	32	10	71097	1.5365	0.062208	TMEM171
ENSG00000164325	5	72469022	72470970	4	1	73173	1.0395	0.14928	TMEM174
ENSG00000251493	5	72740654	72744352	3	2	68931	0.73439	0.23135	FOXD1
ENSG00000145741	5	72794233	72801460	22	3	68080	0.08698	0.46534	BTF3
ENSG00000164331	5	72848160	72861511	40	6	70743	0.33111	0.37028	ANKRA2
ENSG00000164338	5	72861268	72877794	37	4	72285	-0.26315	0.60378	UTP15
ENSG00000268217	5	72894203	72896845	11	4	70309	0.50315	0.30743	AC008387.1
ENSG00000214944	5	72921983	73237818	908	66	69309	0.86742	0.19285	ARHGEF28
ENSG00000171617	5	73923234	73937249	30	6	68384	-0.27086	0.60675	ENC1
ENSG00000049860	5	73935848	74018472	273	37	70894	0.68692	0.24607	HEXB
ENSG00000164347	5	74017029	74063196	98	12	69400	1.2883	0.098816	GFM2
ENSG00000164346	5	74062817	74072737	23	5	69053	1.4552	0.072807	NSA2
ENSG00000198780	5	74073399	74162776	191	14	70576	1.0411	0.14891	FAM169A
ENSG00000176928	5	74323289	74326724	11	3	70413	2.6077	0.0045578	GCNT4
ENSG00000145700	5	74364100	74532703	436	17	67861	1.3277	0.092136	ANKRD31
ENSG00000113161	5	74632154	74657929	42	9	68895	2.0304	0.02116	HMGCR
ENSG00000113163	5	74664311	74807963	239	21	68419	3.8478	5.9599e-05	COL4A3BP
ENSG00000122008	5	74807581	74896969	131	15	68859	3.4688	0.00026136	POLK
ENSG00000189045	5	74907284	74967671	151	17	68268	2.7472	0.003005	ANKDD1B
ENSG00000152359	5	74969949	75013313	140	12	71122	1.0604	0.14448	POC5
ENSG00000122012	5	75378997	75649764	908	59	68742	-0.63815	0.73831	SV2C
ENSG00000145703	5	75699074	76003957	1001	84	70180	0.021842	0.49129	IQGAP2
ENSG00000164220	5	75911307	75919259	30	8	67981	-0.41464	0.6608	F2RL2
ENSG00000181104	5	76011868	76031606	26	6	69583	0.10553	0.45798	F2R
ENSG00000164251	5	76114758	76131140	32	6	68631	2.305	0.010582	F2RL1
ENSG00000171643	5	76145826	76217475	148	15	69554	1.4843	0.068864	S100Z
ENSG00000145708	5	76248538	76276983	59	10	70938	0.55695	0.28878	CRHBP
ENSG00000164252	5	76325076	76361059	71	11	71107	1.3463	0.089107	AGGF1
ENSG00000132846	5	76367897	76383148	43	9	70722	0.4551	0.32452	ZBED3
ENSG00000113231	5	76506274	76725632	591	38	69349	0.25272	0.40024	PDE8B
ENSG00000164253	5	76721795	76916436	680	35	68186	0.50477	0.30686	WDR41
ENSG00000171540	5	76924538	76935513	24	4	70335	-0.16118	0.56403	OTP
ENSG00000171530	5	76986991	77164604	610	34	69230	0.0025208	0.49899	TBCA
ENSG00000132842	5	77296349	77590579	614	21	70383	2.243	0.012447	AP3B1
ENSG00000085365	5	77656339	77776562	292	12	70725	2.5296	0.0057089	SCAMP1
ENSG00000145685	5	77781038	78065844	621	55	69685	1.4435	0.074444	LHFPL2
ENSG00000113273	5	78073032	78281910	655	39	70491	-0.57465	0.71724	ARSB
ENSG00000132837	5	78293438	78531861	579	31	68104	1.7418	0.040771	DMGDH
ENSG00000132840	5	78365540	78385289	45	7	68976	1.0206	0.15373	BHMT2
ENSG00000145692	5	78407602	78428108	52	10	70131	0.94701	0.17182	BHMT
ENSG00000152409	5	78532012	78623038	162	13	70154	1.7104	0.043595	JMY
ENSG00000152413	5	78668459	78810040	320	25	66359	1.0981	0.13609	HOMER1
ENSG00000164329	5	78907943	78982471	196	9	71373	1.3758	0.084443	PAPD4
ENSG00000164309	5	78985700	79096063	333	39	70435	1.5369	0.062162	CMYA5
ENSG00000177034	5	79275584	79287082	24	4	71000	0.3745	0.35401	MTX3
ENSG00000113296	5	79287134	79379110	203	15	71031	1.2498	0.10569	THBS4
ENSG00000164300	5	79407050	79551898	509	47	67929	2.5605	0.005226	SERINC5
ENSG00000164299	5	79615444	79617661	10	5	67785	-1.1392	0.87268	SPZ1
ENSG00000039319	5	79703832	79775169	141	9	68185	1.6756	0.04691	ZFYVE16
ENSG00000152380	5	79783788	79838382	115	19	65070	0.91394	0.18037	FAM151B
ENSG00000189127	5	79852574	79866307	31	8	65890	0.74968	0.22672	ANKRD34B
ENSG00000228716	5	79922047	79950802	126	6	70031	0.083445	0.46675	DHFR
ENSG00000271043	5	79945819	79946855	3	1	63557	-0.11533	0.54591	MTRNR2L2
ENSG00000113318	5	79950467	80172279	584	23	69949	0.80417	0.21065	MSH3
ENSG00000113319	5	80256491	80525975	738	76	69495	1.5622	0.059122	RASGRF2
ENSG00000131730	5	80529104	80562216	89	11	70875	-0.32269	0.62653	CKMT2
ENSG00000131732	5	80597409	80609116	31	8	64207	1.6303	0.051521	ZCCHC9
ENSG00000172497	5	80625824	80689998	195	33	66773	-0.55057	0.70904	ACOT12
ENSG00000145687	5	80708840	81047616	650	35	67994	-1.0928	0.86277	SSBP2
ENSG00000152348	5	81267844	81572676	453	35	66541	1.6581	0.048649	ATG10
ENSG00000186468	5	81569177	81574396	21	5	66403	2.3746	0.0087842	RPS23
ENSG00000205464	5	81575281	81682796	172	20	67068	1.8517	0.032031	ATP6AP1L
ENSG00000174695	5	82348665	82373682	58	7	69109	0.61982	0.26769	TMEM167A
ENSG00000152422	5	82373317	82649606	642	27	69640	-0.44187	0.67071	XRCC4
ENSG00000038427	5	82767284	82878122	238	40	69558	0.8005	0.21171	VCAN
ENSG00000145681	5	82933624	83017432	215	36	68671	1.6276	0.051805	HAPLN1
ENSG00000164176	5	83236373	83680611	873	76	68937	2.063	0.019556	EDIL3
ENSG00000127184	5	85913721	85916779	6	3	64700	-0.14314	0.55691	COX7C
ENSG00000233828	5	86512423	86534822	29	10	62819	0.22643	0.41043	AC008394.1
ENSG00000145715	5	86563705	86687748	155	18	60021	1.3855	0.082948	RASA1
ENSG00000134480	5	86687311	86708836	23	6	57598	1.3328	0.091299	CCNH
ENSG00000164180	5	87485450	87565293	125	18	65592	2.9797	0.0014424	TMEM161B
ENSG00000081189	5	88013975	88199922	312	24	67575	3.8106	6.9307e-05	MEF2C
ENSG00000153140	5	89688078	89705603	5	3	62580	2.2065	0.013674	CETN3
ENSG00000176055	5	89754020	89770585	15	4	64515	1.8234	0.034118	MBLAC2
ENSG00000113356	5	89767565	89810370	86	14	69482	1.9508	0.025541	POLR3G
ENSG00000176018	5	89811428	89825401	28	4	68548	2.3438	0.0095447	LYSMD3
ENSG00000164199	5	89825161	90460038	1421	63	67443	4.9245	4.2282e-07	GPR98
ENSG00000113369	5	90664541	90679176	16	7	66957	2.1593	0.015412	ARRDC3
ENSG00000175745	5	92919043	92930321	9	4	63039	1.2366	0.10812	NR2F1
ENSG00000113391	5	92953775	93447404	635	24	67754	1.0846	0.13905	FAM172A
ENSG00000248483	5	93070508	93077343	6	2	72777	0.74892	0.22695	POU5F2
ENSG00000185261	5	93488671	93954309	668	69	69002	3.8596	5.6775e-05	KIAA0825
ENSG00000133302	5	93954052	94075141	309	17	70402	3.1023	0.00096	ANKRD32
ENSG00000175471	5	94039446	94620279	1359	104	68241	2.6627	0.003876	MCTP1
ENSG00000153347	5	94727048	94786158	182	24	69798	-0.21544	0.58529	FAM81B
ENSG00000198677	5	94799599	94890711	167	13	68686	0.65548	0.25608	TTC37
ENSG00000164291	5	94890778	94940768	81	10	66717	0.36416	0.35787	ARSK
ENSG00000178015	5	94955782	94957846	3	2	68375	-1.3732	0.91516	GPR150
ENSG00000175449	5	94982458	95020477	81	15	66809	-1.1535	0.87565	RFESD
ENSG00000145757	5	94987885	95034415	127	14	69086	-1.1307	0.87091	SPATA9
ENSG00000164292	5	95049226	95160087	213	34	68630	0.32911	0.37104	RHOBTB3
ENSG00000173221	5	95087023	95158709	164	28	68360	0.64037	0.26097	GLRX
ENSG00000236882	5	95187936	95195837	34	9	68732	-1.5275	0.93668	C5orf27
ENSG00000118985	5	95220802	95297775	181	11	65210	1.6658	0.047877	ELL2
ENSG00000175426	5	95726119	95769847	68	9	70540	3.0183	0.0012712	PCSK1
ENSG00000153113	5	95860971	96115299	794	60	67962	1.019	0.15411	CAST
ENSG00000164307	5	96096521	96143803	228	20	67804	-0.88524	0.81199	ERAP1
ENSG00000247121	5	96149731	96271513	540	25	65963	1.6247	0.052112	CTD-2260A17.2
ENSG00000164308	5	96211643	96255420	200	10	68500	2.3194	0.010188	ERAP2
ENSG00000113441	5	96271098	96373219	251	16	63510	2.4125	0.0079221	LNPEP
ENSG00000251606	5	96424779	96519354	221	38	68897	0.35946	0.35963	CTD-2215E18.1
ENSG00000145721	5	96427574	96478576	70	9	70571	1.2679	0.10241	LIX1
ENSG00000058729	5	96496571	96518964	70	12	67604	-0.26715	0.60532	RIOK2
ENSG00000174136	5	98104354	98134347	58	9	68488	1.8892	0.029431	RGMB
ENSG00000153922	5	98190908	98262240	144	15	65411	3.1533	0.0008071	CHD1
ENSG00000174132	5	99871009	99922445	85	9	66409	1.2929	0.098023	FAM174A
ENSG00000113532	5	100142639	100238970	191	13	67884	-1.7572	0.96056	ST8SIA4
ENSG00000173930	5	101569690	101632253	224	27	69690	4.2525	1.0571e-05	SLCO4C1
ENSG00000268424	5	101569696	101571279	4	2	71773	1.828	0.033777	AC008948.1
ENSG00000205359	5	101707486	101834720	431	16	67170	4.8346	6.6693e-07	SLCO6A1
ENSG00000145730	5	102089685	102366809	594	22	66034	0.54379	0.29329	PAM
ENSG00000145723	5	102421704	102455855	98	5	67590	1.0848	0.139	GIN1
ENSG00000145725	5	102455853	102548500	198	13	57764	0.95592	0.16956	PPIP5K2
ENSG00000181751	5	102594403	102614361	44	4	68818	0.18082	0.42826	C5orf30
ENSG00000112874	5	102884556	102898494	38	6	69242	1.1253	0.13023	NUDT12
ENSG00000184349	5	106712590	107006596	723	92	68500	5.6661	7.3045e-09	EFNA5
ENSG00000145743	5	107194736	107717799	1145	41	70168	3.8449	6.0302e-05	FBXL17
ENSG00000151422	5	108083523	108532542	1513	43	67228	2.3048	0.01059	FER
ENSG00000198961	5	108670410	108745695	236	15	64318	2.4406	0.0073316	PJA2
ENSG00000112893	5	109025067	109205326	604	25	66569	5.8705	2.1721e-09	MAN2A1
ENSG00000254106	5	109218883	109220452	6	2	70814	1.5128	0.065168	AC011366.3
ENSG00000186952	5	109624934	110074657	1057	25	68127	0.14556	0.44213	TMEM232
ENSG00000164209	5	110073837	110100857	58	10	69992	-0.031747	0.51266	SLC25A46
ENSG00000145777	5	110405760	110413722	13	4	69630	-1.0259	0.84752	TSLP
ENSG00000134987	5	110427414	110466200	109	13	68070	-0.84593	0.8012	WDR36
ENSG00000152495	5	110559351	110830584	689	44	67605	0.76092	0.22335	CAMK4
ENSG00000164211	5	110831731	110848288	22	6	70178	0.11812	0.45298	STARD4
ENSG00000134986	5	110998318	111333161	915	54	67105	1.2021	0.11465	NREP
ENSG00000129595	5	111478138	111755013	784	45	65586	-0.65163	0.74268	EPB41L4A
ENSG00000268358	5	111755280	111756310	4	2	62680	-2.5152	0.99405	EPB41L4A-AS2
ENSG00000134982	5	112043195	112181936	313	19	65139	1.1383	0.12749	APC
ENSG00000258864	5	112162910	112203279	119	15	63548	1.5661	0.058668	CTC-554D6.1
ENSG00000272869	5	112196885	112228776	115	11	63545	1.4015	0.080534	CTC-487M23.8
ENSG00000153037	5	112196919	112205485	36	8	62407	1.2111	0.11293	SRP19
ENSG00000129625	5	112212084	112258236	157	13	64142	1.4128	0.078862	REEP5
ENSG00000212643	5	112227313	112228791	5	1	67552	1.6449	0.049999	ZRSR1
ENSG00000172795	5	112312399	112356667	115	15	67608	1.0687	0.14259	DCP2
ENSG00000171444	5	112357796	112824527	1795	54	68584	1.6437	0.050116	MCC
ENSG00000212122	5	112768251	112770728	15	4	67973	0.17096	0.43213	TSSK1B
ENSG00000047188	5	112849380	112930982	318	16	69734	-0.22118	0.58752	YTHDC2
ENSG00000080709	5	113696642	113832337	296	32	68620	0.95801	0.16903	KCNN2
ENSG00000152503	5	114460459	114516243	130	17	68602	1.1777	0.11946	TRIM36
ENSG00000164219	5	114546527	114598569	112	17	66336	3.0776	0.0010433	PGGT1B
ENSG00000164221	5	114602885	114632528	52	9	68979	2.8512	0.0021776	CCDC112
ENSG00000145780	5	114856608	114880591	28	7	70314	3.0081	0.0013144	FEM1C
ENSG00000251201	5	114914339	114961858	81	11	69880	3.4234	0.00030917	TMED7-TICAM2
ENSG00000243414	5	114914339	114961876	81	11	69880	3.4234	0.00030917	TICAM2
ENSG00000134970	5	114949205	114968689	33	7	67733	3.416	0.00031775	TMED7
ENSG00000129596	5	115140430	115152651	9	4	65987	-0.60139	0.72621	CDO1
ENSG00000145782	5	115163893	115177555	20	5	68465	0.60074	0.27401	ATG12
ENSG00000177879	5	115177178	115249778	136	20	65427	-0.91175	0.81905	AP3S1
ENSG00000172901	5	115298151	115363316	325	32	69410	-0.36241	0.64148	AQPEP
ENSG00000268714	5	115358088	115394625	184	24	69053	1.5496	0.060614	CTD-2287O16.3
ENSG00000268223	5	115387163	115395815	57	4	71551	2.2463	0.012342	ARL14EPL
ENSG00000145781	5	115420688	115748459	1471	30	70616	3.7837	7.7252e-05	COMMD10
ENSG00000092421	5	115779312	115910630	436	73	67544	-0.11775	0.54687	SEMA6A
ENSG00000169570	5	118173017	118324240	257	26	66707	-0.21556	0.58534	DTWD2
ENSG00000172869	5	118373467	118584833	287	30	64790	0.5554	0.28931	DMXL1
ENSG00000145779	5	118604387	118735383	438	34	68358	2.9762	0.0014594	TNFAIP8
ENSG00000133835	5	118788138	118972894	539	27	66147	2.8552	0.0021503	HSD17B4
ENSG00000164334	5	118965254	118971517	27	4	72533	2.4618	0.0069121	FAM170A
ENSG00000184838	5	119799973	120023027	809	51	66795	0.68089	0.24797	PRR16
ENSG00000181867	5	121187650	121188519	1	1	61443	-0.36595	0.6428	FTMT
ENSG00000151304	5	121297656	121411265	190	12	63775	0.1059	0.45783	SRFBP1
ENSG00000113083	5	121398890	121413980	20	4	68840	-1.1047	0.86535	LOX
ENSG00000164185	5	121465208	121515312	73	19	67191	1.2325	0.10887	ZNF474
ENSG00000064692	5	121647049	121799914	224	21	69877	1.6508	0.049386	SNCAIP
ENSG00000205302	5	122110691	122165803	194	19	68127	-1.7802	0.96248	SNX2
ENSG00000064652	5	122179134	122365049	572	20	66274	-0.20608	0.58164	SNX24
ENSG00000168938	5	122358945	122372436	34	9	67991	-0.28441	0.61195	PPIC
ENSG00000061455	5	122424816	122529960	393	29	66715	-0.33843	0.63248	PRDM6
ENSG00000168944	5	122680579	122759286	221	13	70650	-0.81479	0.7924	CEP120
ENSG00000151292	5	122847793	122952739	164	14	70232	0.71954	0.23591	CSNK1G3
ENSG00000168916	5	123972608	124084500	311	35	69329	2.7053	0.003412	ZNF608
ENSG00000155324	5	125695824	125832186	397	55	67484	1.5251	0.063615	GRAMD3
ENSG00000164904	5	125877533	125931110	159	25	70193	2.8791	0.0019939	ALDH7A1
ENSG00000164902	5	125935960	125962944	78	8	68750	1.6479	0.049687	PHAX
ENSG00000196900	5	125967414	125971979	15	3	68105	0.3109	0.37794	C5orf48
ENSG00000113368	5	126112315	126172712	177	24	68716	0.114	0.45462	LMNB1
ENSG00000173926	5	126203406	126366500	399	9	63332	2.1435	0.016036	MARCH3
ENSG00000164241	5	126378250	126409184	73	7	64595	2.2507	0.012202	C5orf63
ENSG00000145794	5	126626523	126801429	576	25	69562	1.5917	0.055722	MEGF10
ENSG00000164244	5	126853301	126890781	91	8	69539	0.27329	0.39231	PRRC1
ENSG00000205279	5	126984736	126994322	30	12	66102	1.4665	0.071252	CTXN3
ENSG00000064651	5	127419458	127525380	161	13	67934	-0.1694	0.56726	SLC12A2
ENSG00000138829	5	127593601	127994878	1147	36	65942	-0.097326	0.53877	FBN2
ENSG00000113396	5	127873706	128369335	1866	45	69175	-1.2389	0.89231	SLC27A6
ENSG00000066583	5	128430444	128449721	62	11	68218	-0.3271	0.6282	ISOC1
ENSG00000145808	5	128795958	129074376	688	30	69491	1.2479	0.10604	ADAMTS19
ENSG00000186367	5	129083772	129102425	58	9	69615	0.27662	0.39104	KIAA1024L
ENSG00000198108	5	129240165	129522327	476	21	68340	1.1766	0.11968	CHSY3
ENSG00000169567	5	130494720	130507428	39	3	61747	-0.40144	0.65595	HINT1
ENSG00000186687	5	130506503	130541119	65	6	67191	-1.1942	0.8838	LYRM7
ENSG00000158985	5	130581186	130734140	167	13	65337	0.060478	0.47589	CDC42SE2
ENSG00000158987	5	130759614	130970929	286	12	66475	-0.58297	0.72004	RAPGEF6
ENSG00000273217	5	130761584	131132676	481	15	66252	-0.32387	0.62698	CTC-432M15.3
ENSG00000217128	5	130977407	131132710	193	13	65849	-0.017082	0.50681	FNIP1
ENSG00000164398	5	131142683	131347936	295	16	66621	0.26133	0.39692	ACSL6
ENSG00000164399	5	131396222	131398897	3	1	73173	-1.0381	0.8504	IL3
ENSG00000164400	5	131409483	131411859	5	2	61256	0.82364	0.20507	CSF2
ENSG00000072682	5	131527531	131631008	243	22	68513	1.4145	0.078615	P4HA2
ENSG00000131435	5	131593364	131609147	42	7	68703	0.54855	0.29166	PDLIM4
ENSG00000197208	5	131630136	131679899	119	10	70326	1.3882	0.082533	SLC22A4
ENSG00000197375	5	131705444	131731306	83	9	70836	1.1785	0.11931	SLC22A5
ENSG00000197536	5	131746328	131811736	181	17	70832	0.82021	0.20605	C5orf56
ENSG00000125347	5	131817301	131826490	36	2	71195	-0.55743	0.71138	IRF1
ENSG00000113525	5	131877136	131892530	13	3	69086	1.0125	0.15565	IL5
ENSG00000113522	5	131891711	131980313	101	6	68804	0.28371	0.38832	RAD50
ENSG00000169194	5	131991955	131996802	9	2	71495	-0.7711	0.77967	IL13
ENSG00000113520	5	132009678	132018368	15	2	72594	0.44873	0.32681	IL4
ENSG00000131437	5	132028320	132073330	76	5	71646	1.506	0.066029	KIF3A
ENSG00000205089	5	132083137	132089856	6	2	70730	0.89382	0.18571	CCNI2
ENSG00000164402	5	132086509	132142933	86	7	68975	1.2316	0.10905	SEPT8
ENSG00000198944	5	132149033	132152488	5	2	72858	0.5975	0.27509	SOWAHA
ENSG00000164403	5	132157833	132166590	7	2	68089	0.016033	0.4936	SHROOM1
ENSG00000164404	5	132196873	132202576	15	4	70706	-0.87039	0.80796	GDF9
ENSG00000164405	5	132202252	132203723	5	3	63153	-1.2918	0.90179	UQCRQ
ENSG00000164406	5	132208014	132210738	8	2	73173	-0.64711	0.74122	LEAP2
ENSG00000072364	5	132211071	132299326	175	12	71408	-0.49005	0.68795	AFF4
ENSG00000155329	5	132332677	132362296	73	5	69091	0.94904	0.1713	ZCCHC10
ENSG00000170606	5	132387654	132442141	132	11	66421	2.0981	0.017949	HSPA4
ENSG00000053108	5	132532147	132948255	1108	115	69257	1.7508	0.039992	FSTL4
ENSG00000113583	5	133291201	133304478	18	7	67001	-0.25197	0.59947	C5orf15
ENSG00000213585	5	133307606	133340824	79	12	71587	0.023801	0.49051	VDAC1
ENSG00000081059	5	133450402	133487556	74	11	68611	0.22807	0.4098	TCF7
ENSG00000113558	5	133484633	133512729	44	6	70595	0.1439	0.44279	SKP1
ENSG00000272772	5	133502861	133561762	143	9	70908	0.45459	0.3247	CTD-2410N18.5
ENSG00000113575	5	133530025	133561833	89	6	70819	0.52399	0.30014	PPP2CA
ENSG00000006837	5	133541305	133706738	276	8	70009	-0.085728	0.53416	CDKL3
ENSG00000119048	5	133706870	133727683	28	3	70286	-0.57836	0.71849	UBE2B
ENSG00000237190	5	133737778	133747589	7	3	69708	0.4951	0.31026	CDKN2AIPNL
ENSG00000043143	5	133860003	133918918	141	24	71016	1.8747	0.030419	JADE2
ENSG00000152700	5	133936834	133984961	35	12	67626	3.2102	0.00066323	SAR1B
ENSG00000113615	5	133984479	134063513	69	19	65582	2.9247	0.0017237	SEC24A
ENSG00000164615	5	134074191	134087847	11	4	66633	1.0593	0.14473	CAMLG
ENSG00000145833	5	134094469	134190823	101	24	64397	2.3098	0.010451	DDX46
ENSG00000181904	5	134181370	134195427	15	8	62973	2.4999	0.0062108	C5orf24
ENSG00000113621	5	134209493	134237215	25	8	64777	1.2265	0.11001	TXNDC15
ENSG00000132570	5	134240596	134343649	131	22	65279	1.7147	0.043196	PCBD2
ENSG00000152705	5	134303596	134347392	56	14	67737	1.284	0.099569	CATSPER3
ENSG00000069011	5	134363425	134370503	21	3	62097	0.12239	0.45129	PITX1
ENSG00000224186	5	134368970	134691744	774	91	67444	1.0237	0.15299	C5orf66
ENSG00000113648	5	134669590	134735604	82	11	68851	1.541	0.061657	H2AFY
ENSG00000251380	5	134779905	134783038	21	6	68958	-0.18367	0.57286	C5orf20
ENSG00000255833	5	134779908	134788089	37	9	68307	-0.51206	0.69569	TIFAB
ENSG00000181965	5	134869991	134871639	3	2	66419	0.041039	0.48363	NEUROG1
ENSG00000145824	5	134906373	134914969	13	4	70767	0.76755	0.22138	CXCL14
ENSG00000145832	5	135170338	135224326	201	27	64046	2.2222	0.013133	SLC25A48
ENSG00000145839	5	135227935	135231516	8	2	67931	-0.30611	0.62024	IL9
ENSG00000145826	5	135257968	135290723	134	17	65736	-0.63263	0.73651	LECT2
ENSG00000120708	5	135364584	135399507	84	8	69332	-2.1501	0.98423	TGFBI
ENSG00000113658	5	135468534	135524435	127	5	70345	-1.1421	0.8733	SMAD5
ENSG00000069018	5	135548999	135732730	402	26	69344	0.95927	0.16871	TRPC7
ENSG00000152377	5	136310987	136934068	1621	87	69065	3.4507	0.00027957	SPOCK1
ENSG00000146021	5	136953189	137071779	225	21	69098	2.0402	0.020666	KLHL3
ENSG00000177733	5	137087075	137090039	2	1	57258	2.7265	0.0032004	HNRNPA0
ENSG00000120729	5	137203480	137223540	17	6	66186	3.0537	0.0011302	MYOT
ENSG00000078795	5	137223657	137278436	85	14	66610	2.2282	0.012933	PKD2L2
ENSG00000031003	5	137273649	137387650	206	15	66917	1.9616	0.024903	FAM13B
ENSG00000061492	5	137419581	137428054	14	4	69746	0.98062	0.16339	WNT8A
ENSG00000112981	5	137450866	137475132	39	10	65751	1.3141	0.094405	NME5
ENSG00000112983	5	137475455	137514675	42	8	68266	1.7956	0.036282	BRD8
ENSG00000112984	5	137514408	137523404	11	5	61975	0.30211	0.38128	KIF20A
ENSG00000094880	5	137523339	137549032	30	7	66987	1.0385	0.14952	CDC23
ENSG00000146013	5	137588068	137610360	34	10	65374	3.1014	0.00096316	GFRA3
ENSG00000158402	5	137620954	137674044	109	12	68510	1.9322	0.026665	CDC25C
ENSG00000120709	5	137667624	137685416	39	9	67943	4.3714	6.1714e-06	FAM53C
ENSG00000120733	5	137688285	137772717	186	22	67733	5.0277	2.4825e-07	KDM3B
ENSG00000132563	5	137774706	137782658	21	5	70731	5.2081	9.5367e-08	REEP2
ENSG00000120738	5	137801179	137805004	4	2	66485	5.3181	5.2424e-08	EGR1
ENSG00000120705	5	137841784	137878989	59	11	67874	6.3841	8.6212e-11	ETF1
ENSG00000113013	5	137890571	137911133	34	7	66686	6.5323	3.2384e-11	HSPA9
ENSG00000044115	5	137946656	138270723	508	28	67668	2.4137	0.0078965	CTNNA1
ENSG00000146006	5	138204612	138211057	7	2	68059	1.4509	0.07341	LRRTM2
ENSG00000120725	5	138282409	138629246	430	23	68240	1.4427	0.074554	SIL1
ENSG00000015479	5	138609441	138667360	48	7	66908	0.91661	0.17967	MATR3
ENSG00000120727	5	138677276	138705406	26	8	66318	0.72142	0.23533	PAIP2
ENSG00000170482	5	138702885	138720242	21	5	67108	0.95383	0.17009	SLC23A1
ENSG00000170476	5	138723169	138725770	1	1	70460	0.77287	0.2198	MZB1
